lemma,count
package,5
grunt,5
tit,5
doorman,5
tag,4
chance,4
happenin,4
wear,4
national,4
happy,4
via,4
rider,4
busy,4
bury,4
dumb,4
enemy,4
member,4
dope,4
include,4
nowhere,4
lady,4
rough,4
forgive,4
quad,4
counter,4
else,4
strange,4
learn,4
advantage,4
tongue,4
instead,4
mechanic,4
service,4
tip,4
foreman,4
develop,4
hook,4
pusher,4
rooftop,4
bleed,4
clear,4
lookin,4
showroom,4
peep,4
welcome,4
agency,4
radio,4
zone,4
news,4
expose,4
crate,4
tower,4
access,4
truly,4
tie,4
golf,4
least,4
power,4
eerr,4
cause,4
sindacco,4
grip,4
bomb,4
punch,4
drink,4
pleasure,4
usually,4
employee,4
rest,4
parachute,4
speaker,4
sign,4
glad,4
settle,4
entrance,4
able,4
different,4
order,4
food,4
smell,4
army,4
style,4
whack,4
beer,4
seville,4
round,4
rapper,4
begin,4
sleep,4
prepare,4
notice,4
brain,4
nose,4
threaten,4
raise,4
evidence,4
trick,4
honour,4
horale,4
america,4
vato,4
pendejo,4
bust,4
video,4
hope,4
middle,4
young,4
dea,4
answer,4
downstairs,4
sort,4
wake,4
tanker,4
dai,4
goodbye,4
backroom,4
panic,4
traveller,4
explain,4
cost,4
ho,4
blood,4
dam,4
gentleman,4
earpiece,4
mink,4
shipment,4
cargo,4
forelli,4
hug,3
kinda,3
short,3
turf,3
den,3
special,3
crouch,3
date,3
dirty,3
alongside,3
pig,3
table,3
boxville,3
oooh,3
strong,3
part,3
community,3
colour,3
joint,3
personal,3
alert,3
pool,3
bar,3
computer,3
bottom,3
collapse,3
warehouse,3
gain,3
radar,3
drag,3
stumble,3
whilst,3
stomach,3
sick,3
harvester,3
field,3
several,3
liquor,3
story,3
camera,3
noise,3
ow,3
unfair,3
holy,3
boyfriend,3
waste,3
dunno,3
choose,3
code,3
vank,3
hoff,3
construction,3
portable,3
whattup,3
laughs,3
ridiculous,3
flick,3
offer,3
press,3
message,3
ambush,3
pal,3
body,3
simple,3
ran,3
fa,3
li,3
dock,3
black,3
fill,3
actually,3
mod,3
situation,3
paint,3
involve,3
fail,3
possible,3
coffee,3
airstrip,3
normal,3
devil,3
seem,3
basis,3
project,3
launch,3
stash,3
lift,3
machine,3
squeeze,3
sweat,3
jack,3
dynamite,3
smash,3
delivery,3
secret,3
guarantee,3
packer,3
usual,3
uniform,3
sky,3
amazing,3
credit,3
rag,3
badge,3
chair,3
silence,3
cheer,3
leone,3
backup,3
venturas,3
jerry,3
cough,3
sucker,3
poppa,3
million,3
dollar,3
flare,3
somewhere,3
stake,3
dream,3
blender,3
pain,3
switch,3
hovercraft,3
trippin,3
enjoy,3
brian,3
beautiful,3
homeboy,3
mile,3
bangin,3
crash,3
reason,3
